date,name_state_ut,latitude,longitude,total_confirmed_cases,death,cured_discharged_migrated,new_cases,new_deaths,new_recovered
4/25/2020,Goa,15.2993,74.124,7,0,7,0,0,0
4/25/2020,Gujarat,22.2587,71.1924,2815,127,265,191,0,7
4/25/2020,Haryana,29.0588,76.0856,272,3,156,0,0,0
4/25/2020,Himachal Pradesh,31.1048,77.1734,40,1,18,0,0,0
4/25/2020,Jammu and Kashmir,33.7782,76.5762,454,5,109,27,0,17
4/25/2020,Jharkhand,23.6102,85.2799,57,3,8,4,0,0
4/25/2020,Karnataka,15.3173,75.7139,474,18,152,29,0,7
4/25/2020,Kerala,10.8505,76.2711,450,3,331,3,0,7
4/25/2020,Ladakh,34.2996,78.2932,20,0,14,2,0,0
4/25/2020,Madhya Pradesh,22.9734,78.6569,1852,92,210,153,0,7
4/25/2020,Maharashtra,19.7515,75.7139,6817,301,840,387,0,0
4/25/2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
4/25/2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
4/25/2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
4/25/2020,Odisha,20.9517,85.0985,94,1,33,4,0,0
4/25/2020,Puducherry,11.9416,79.8083,7,0,3,0,0,0
4/25/2020,Punjab,31.1471,75.3412,298,17,67,21,0,2
4/25/2020,Rajasthan,27.0238,74.2179,2034,27,230,70,0,0
4/25/2020,Tamil Nadu,11.1271,78.6569,1755,22,866,72,0,114
4/25/2020,Telengana,18.1124,79.0193,984,26,253,24,0,56
4/25/2020,Tripura,23.9408,91.9882,2,0,1,0,0,0
4/25/2020,Uttar Pradesh,26.8467,80.9462,1621,25,247,111,0,41
4/25/2020,Uttarakhand,30.0668,79.0193,48,0,25,1,0,1
4/25/2020,West Bengal,22.9868,87.855,571,18,103,57,0,0
4/26/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,11,6,0,0
4/26/2020,Andhra Pradesh,15.9129,79.74,1061,31,171,106,0,26
4/26/2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
4/26/2020,Assam,26.2006,92.9376,36,1,19,0,0,0
4/26/2020,Bihar,25.0961,85.3131,243,2,46,20,0,0
4/26/2020,Chandigarh,30.7333,76.7794,28,0,15,1,0,1
4/26/2020,Chhattisgarh,21.2787,81.8661,37,0,32,1,0,2
4/26/2020,Delhi,28.7041,77.1025,2625,54,869,111,0,12
4/26/2020,Goa,15.2993,74.124,7,0,7,0,0,0
4/26/2020,Gujarat,22.2587,71.1924,3071,133,282,256,0,17
4/26/2020,Haryana,29.0588,76.0856,289,3,176,17,0,20
4/26/2020,Himachal Pradesh,31.1048,77.1734,40,1,22,0,0,4
4/26/2020,Jammu and Kashmir,33.7782,76.5762,494,6,112,40,0,3
4/26/2020,Jharkhand,23.6102,85.2799,67,3,13,10,0,5
4/26/2020,Karnataka,15.3173,75.7139,500,18,158,26,0,6
4/26/2020,Kerala,10.8505,76.2711,457,4,338,7,0,7
4/26/2020,Ladakh,34.2996,78.2932,20,0,14,0,0,0
4/26/2020,Madhya Pradesh,22.9734,78.6569,2096,99,210,244,0,0
4/26/2020,Maharashtra,19.7515,75.7139,7628,323,1076,811,0,236
4/26/2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
4/26/2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
4/26/2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
4/26/2020,Odisha,20.9517,85.0985,94,1,33,0,0,0
4/26/2020,Puducherry,11.9416,79.8083,7,0,3,0,0,0
4/26/2020,Punjab,31.1471,75.3412,298,17,67,0,0,0
4/26/2020,Rajasthan,27.0238,74.2179,2083,33,493,49,0,263
4/26/2020,Tamil Nadu,11.1271,78.6569,1821,23,960,66,0,94
4/26/2020,Telengana,18.1124,79.0193,991,26,280,7,0,27
4/26/2020,Tripura,23.9408,91.9882,2,0,2,0,0,1
4/26/2020,Uttar Pradesh,26.8467,80.9462,1843,29,289,222,0,42
4/26/2020,Uttarakhand,30.0668,79.0193,48,0,26,0,0,1
4/26/2020,West Bengal,22.9868,87.855,611,18,105,40,0,2
4/27/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,11,0,0,0
4/27/2020,Andhra Pradesh,15.9129,79.74,1097,31,231,36,0,60
4/27/2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
4/27/2020,Assam,26.2006,92.9376,36,1,27,0,0,8
4/27/2020,Bihar,25.0961,85.3131,274,2,56,31,0,10
4/27/2020,Chandigarh,30.7333,76.7794,30,0,17,2,0,2
4/27/2020,Chhattisgarh,21.2787,81.8661,37,0,32,0,0,0
4/27/2020,Delhi,28.7041,77.1025,2918,54,877,293,0,8
4/27/2020,Goa,15.2993,74.124,7,0,7,0,0,0
4/27/2020,Gujarat,22.2587,71.1924,3301,151,313,230,0,31
4/27/2020,Haryana,29.0588,76.0856,289,3,176,0,0,0
4/27/2020,Himachal Pradesh,31.1048,77.1734,40,1,22,0,0,0
4/27/2020,Jammu and Kashmir,33.7782,76.5762,523,6,137,29,0,25
4/27/2020,Jharkhand,23.6102,85.2799,82,3,13,15,0,0
4/27/2020,Karnataka,15.3173,75.7139,503,19,182,3,0,24
4/27/2020,Kerala,10.8505,76.2711,458,4,338,1,0,0
4/27/2020,Ladakh,34.2996,78.2932,20,0,14,0,0,0
4/27/2020,Madhya Pradesh,22.9734,78.6569,2096,103,302,0,0,92
4/27/2020,Maharashtra,19.7515,75.7139,8068,342,1076,440,0,0
4/27/2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
4/27/2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
4/27/2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
4/27/2020,Odisha,20.9517,85.0985,103,1,35,9,0,2
4/27/2020,Puducherry,11.9416,79.8083,7,0,3,0,0,0
4/27/2020,Punjab,31.1471,75.3412,313,18,71,15,0,4
4/27/2020,Rajasthan,27.0238,74.2179,2185,33,518,102,0,25
4/27/2020,Tamil Nadu,11.1271,78.6569,1885,24,1020,64,0,60
4/27/2020,Telengana,18.1124,79.0193,1002,26,280,11,0,0
4/27/2020,Tripura,23.9408,91.9882,2,0,2,0,0,0
4/27/2020,Uttar Pradesh,26.8467,80.9462,1868,29,289,25,0,0
4/27/2020,Uttarakhand,30.0668,79.0193,50,0,28,2,0,2
4/27/2020,West Bengal,22.9868,87.855,649,20,105,38,0,0
4/28/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,11,0,0,0
4/28/2020,Andhra Pradesh,15.9129,79.74,1183,31,235,86,0,4
4/28/2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
4/28/2020,Assam,26.2006,92.9376,36,1,27,0,0,0
4/28/2020,Bihar,25.0961,85.3131,345,2,57,71,0,1
4/28/2020,Chandigarh,30.7333,76.7794,40,0,17,10,0,0
4/28/2020,Chhattisgarh,21.2787,81.8661,37,0,32,0,0,0
4/28/2020,Delhi,28.7041,77.1025,3108,54,877,190,0,0
4/28/2020,Goa,15.2993,74.124,7,0,7,0,0,0
4/28/2020,Gujarat,22.2587,71.1924,3548,162,394,247,0,81
4/28/2020,Haryana,29.0588,76.0856,296,3,183,7,0,7
4/28/2020,Himachal Pradesh,31.1048,77.1734,40,1,22,0,0,0
4/28/2020,Jammu and Kashmir,33.7782,76.5762,546,7,164,23,0,27
4/28/2020,Jharkhand,23.6102,85.2799,82,3,13,0,0,0
4/28/2020,Karnataka,15.3173,75.7139,512,20,193,9,0,11
4/28/2020,Kerala,10.8505,76.2711,481,4,355,23,0,17
4/28/2020,Ladakh,34.2996,78.2932,20,0,14,0,0,0
4/28/2020,Madhya Pradesh,22.9734,78.6569,2168,110,302,72,0,0
4/28/2020,Maharashtra,19.7515,75.7139,8590,369,1282,522,0,206
4/28/2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
4/28/2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
4/28/2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
4/28/2020,Odisha,20.9517,85.0985,118,1,37,15,0,2
4/28/2020,Puducherry,11.9416,79.8083,8,0,3,1,0,0
4/28/2020,Punjab,31.1471,75.3412,313,18,71,0,0,0
4/28/2020,Rajasthan,27.0238,74.2179,2262,46,669,77,0,151
4/28/2020,Tamil Nadu,11.1271,78.6569,1937,24,1101,52,0,81
4/28/2020,Telengana,18.1124,79.0193,1004,26,321,2,0,41
4/28/2020,Tripura,23.9408,91.9882,2,0,2,0,0,0
4/28/2020,Uttar Pradesh,26.8467,80.9462,1955,31,335,87,0,46
4/28/2020,Uttarakhand,30.0668,79.0193,51,0,33,1,0,5
4/28/2020,West Bengal,22.9868,87.855,697,20,109,48,0,4
4/29/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,15,0,0,4
4/29/2020,Andhra Pradesh,15.9129,79.74,1259,31,258,76,0,23
4/29/2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
4/29/2020,Assam,26.2006,92.9376,38,1,27,2,0,0
4/29/2020,Bihar,25.0961,85.3131,366,2,64,21,0,7
4/29/2020,Chandigarh,30.7333,76.7794,56,0,17,16,0,0
4/29/2020,Chhattisgarh,21.2787,81.8661,38,0,34,1,0,2
4/29/2020,Delhi,28.7041,77.1025,3314,54,1078,206,0,201
4/29/2020,Goa,15.2993,74.124,7,0,7,0,0,0
4/29/2020,Gujarat,22.2587,71.1924,3744,181,434,196,0,40
4/29/2020,Haryana,29.0588,76.0856,310,3,209,14,0,26
4/29/2020,Himachal Pradesh,31.1048,77.1734,40,1,25,0,0,3
4/29/2020,Jammu and Kashmir,33.7782,76.5762,565,8,176,19,0,12
4/29/2020,Jharkhand,23.6102,85.2799,103,3,17,21,0,4
4/29/2020,Karnataka,15.3173,75.7139,523,20,207,11,0,14
4/29/2020,Kerala,10.8505,76.2711,485,4,359,4,0,4
4/29/2020,Ladakh,34.2996,78.2932,22,0,16,2,0,2
4/29/2020,Madhya Pradesh,22.9734,78.6569,2387,120,377,219,0,75
4/29/2020,Maharashtra,19.7515,75.7139,9318,400,1388,728,0,106
4/29/2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
4/29/2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
4/29/2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
4/29/2020,Odisha,20.9517,85.0985,118,1,38,0,0,1
4/29/2020,Puducherry,11.9416,79.8083,8,0,3,0,0,0
4/29/2020,Punjab,31.1471,75.3412,322,19,71,9,0,0
4/29/2020,Rajasthan,27.0238,74.2179,2364,51,768,102,0,99
4/29/2020,Tamil Nadu,11.1271,78.6569,2058,25,1168,121,0,67
4/29/2020,Telengana,18.1124,79.0193,1004,26,321,0,0,0
4/29/2020,Tripura,23.9408,91.9882,2,0,2,0,0,0
4/29/2020,Uttar Pradesh,26.8467,80.9462,2053,34,462,98,0,127
4/29/2020,Uttarakhand,30.0668,79.0193,54,0,33,3,0,0
4/29/2020,West Bengal,22.9868,87.855,725,22,119,28,0,10
4/30/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,15,0,0,0
4/30/2020,Andhra Pradesh,15.9129,79.74,1332,31,287,73,0,29
4/30/2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
4/30/2020,Assam,26.2006,92.9376,38,1,29,0,0,2
4/30/2020,Bihar,25.0961,85.3131,392,2,65,26,0,1
4/30/2020,Chandigarh,30.7333,76.7794,56,0,17,0,0,0
4/30/2020,Chhattisgarh,21.2787,81.8661,38,0,34,0,0,0
4/30/2020,Delhi,28.7041,77.1025,3439,56,1092,125,0,14
4/30/2020,Goa,15.2993,74.124,7,0,7,0,0,0
4/30/2020,Gujarat,22.2587,71.1924,4082,197,527,338,0,93
4/30/2020,Haryana,29.0588,76.0856,310,3,209,0,0,0
4/30/2020,Himachal Pradesh,31.1048,77.1734,40,1,25,0,0,0
4/30/2020,Jammu and Kashmir,33.7782,76.5762,581,8,192,16,0,16
4/30/2020,Jharkhand,23.6102,85.2799,107,3,19,4,0,2
4/30/2020,Karnataka,15.3173,75.7139,535,21,216,12,0,9
4/30/2020,Kerala,10.8505,76.2711,495,4,369,10,0,10
4/30/2020,Ladakh,34.2996,78.2932,22,0,16,0,0,0
4/30/2020,Madhya Pradesh,22.9734,78.6569,2561,129,461,174,0,84
4/30/2020,Maharashtra,19.7515,75.7139,9915,432,1593,597,0,205
4/30/2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
4/30/2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
4/30/2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
4/30/2020,Odisha,20.9517,85.0985,125,1,39,7,0,1
4/30/2020,Puducherry,11.9416,79.8083,8,0,3,0,0,0
4/30/2020,Punjab,31.1471,75.3412,357,19,90,35,0,19
4/30/2020,Rajasthan,27.0238,74.2179,2438,51,768,74,0,0
4/30/2020,Tamil Nadu,11.1271,78.6569,2162,27,1210,104,0,42
4/30/2020,Telengana,18.1124,79.0193,1012,26,367,8,0,46
4/30/2020,Tripura,23.9408,91.9882,2,0,2,0,0,0
4/30/2020,Uttar Pradesh,26.8467,80.9462,2134,39,510,81,0,48
4/30/2020,Uttarakhand,30.0668,79.0193,55,0,36,1,0,3
4/30/2020,West Bengal,22.9868,87.855,758,22,124,33,0,5
05-01-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,16,0,0,1
05-01-2020,Andhra Pradesh,15.9129,79.74,1403,31,321,71,0,34
05-01-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-01-2020,Assam,26.2006,92.9376,42,1,29,4,0,0
05-01-2020,Bihar,25.0961,85.3131,418,2,82,26,0,17
05-01-2020,Chandigarh,30.7333,76.7794,56,0,17,0,0,0
05-01-2020,Chhattisgarh,21.2787,81.8661,40,0,36,2,0,2
05-01-2020,Delhi,28.7041,77.1025,3515,59,1094,76,0,2
05-01-2020,Goa,15.2993,74.124,7,0,7,0,0,0
05-01-2020,Gujarat,22.2587,71.1924,4395,214,613,313,0,86
05-01-2020,Haryana,29.0588,76.0856,313,3,209,3,0,0
05-01-2020,Himachal Pradesh,31.1048,77.1734,40,1,28,0,0,3
05-01-2020,Jammu and Kashmir,33.7782,76.5762,614,8,216,33,0,24
05-01-2020,Jharkhand,23.6102,85.2799,109,3,20,2,0,1
05-01-2020,Karnataka,15.3173,75.7139,565,21,229,30,0,13
05-01-2020,Kerala,10.8505,76.2711,497,4,383,2,0,14
05-01-2020,Ladakh,34.2996,78.2932,22,0,16,0,0,0
05-01-2020,Madhya Pradesh,22.9734,78.6569,2660,137,482,99,0,21
05-01-2020,Maharashtra,19.7515,75.7139,10498,459,1773,583,0,180
05-01-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
05-01-2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
05-01-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
05-01-2020,Odisha,20.9517,85.0985,142,1,39,17,0,0
05-01-2020,Puducherry,11.9416,79.8083,8,0,5,0,0,2
05-01-2020,Punjab,31.1471,75.3412,357,19,90,0,0,0
05-01-2020,Rajasthan,27.0238,74.2179,2584,58,836,146,0,68
05-01-2020,Tamil Nadu,11.1271,78.6569,2323,27,1258,161,0,48
05-01-2020,Telengana,18.1124,79.0193,1038,26,397,26,0,30
05-01-2020,Tripura,23.9408,91.9882,2,0,2,0,0,0
05-01-2020,Uttar Pradesh,26.8467,80.9462,2203,39,513,69,0,3
05-01-2020,Uttarakhand,30.0668,79.0193,57,0,36,2,0,0
05-01-2020,West Bengal,22.9868,87.855,795,33,139,37,0,15
05-02-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,16,0,0,0
05-02-2020,Andhra Pradesh,15.9129,79.74,1463,33,403,60,0,82
05-02-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-02-2020,Assam,26.2006,92.9376,43,1,32,1,0,3
05-02-2020,Bihar,25.0961,85.3131,471,3,98,53,0,16
05-02-2020,Chandigarh,30.7333,76.7794,88,0,17,32,0,0
05-02-2020,Chhattisgarh,21.2787,81.8661,43,0,36,3,0,0
05-02-2020,Delhi,28.7041,77.1025,3738,61,1167,223,0,73
05-02-2020,Goa,15.2993,74.124,7,0,7,0,0,0
05-02-2020,Gujarat,22.2587,71.1924,4721,236,735,326,0,122
05-02-2020,Haryana,29.0588,76.0856,360,4,227,47,0,18
05-02-2020,Himachal Pradesh,31.1048,77.1734,40,1,30,0,0,2
05-02-2020,Jammu and Kashmir,33.7782,76.5762,639,8,247,25,0,31
05-02-2020,Jharkhand,23.6102,85.2799,111,3,20,2,0,0
05-02-2020,Karnataka,15.3173,75.7139,589,22,251,24,0,22
05-02-2020,Kerala,10.8505,76.2711,497,4,392,0,0,9
05-02-2020,Ladakh,34.2996,78.2932,22,0,17,0,0,1
05-02-2020,Madhya Pradesh,22.9734,78.6569,2719,145,524,59,0,42
05-02-2020,Maharashtra,19.7515,75.7139,11506,485,1879,1008,0,106
05-02-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
05-02-2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
05-02-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
05-02-2020,Odisha,20.9517,85.0985,149,1,55,7,0,16
05-02-2020,Puducherry,11.9416,79.8083,8,0,5,0,0,0
05-02-2020,Punjab,31.1471,75.3412,480,19,90,123,0,0
05-02-2020,Rajasthan,27.0238,74.2179,2666,62,1116,82,0,280
05-02-2020,Tamil Nadu,11.1271,78.6569,2526,28,1312,203,0,54
05-02-2020,Telengana,18.1124,79.0193,1039,26,441,1,0,44
05-02-2020,Tripura,23.9408,91.9882,2,0,2,0,0,0
05-02-2020,Uttar Pradesh,26.8467,80.9462,2328,42,654,125,0,141
05-02-2020,Uttarakhand,30.0668,79.0193,58,0,36,1,0,0
05-02-2020,West Bengal,22.9868,87.855,795,33,139,0,0,0
05-03-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,16,0,0,0
05-03-2020,Andhra Pradesh,15.9129,79.74,1525,33,441,62,0,38
05-03-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-03-2020,Assam,26.2006,92.9376,43,1,32,0,0,0
05-03-2020,Bihar,25.0961,85.3131,481,4,107,10,0,9
05-03-2020,Chandigarh,30.7333,76.7794,88,0,17,0,0,0
05-03-2020,Chhattisgarh,21.2787,81.8661,43,0,36,0,0,0
05-03-2020,Delhi,28.7041,77.1025,4122,64,1256,384,0,89
05-03-2020,Goa,15.2993,74.124,7,0,7,0,0,0
05-03-2020,Gujarat,22.2587,71.1924,5054,262,896,333,0,161
05-03-2020,Haryana,29.0588,76.0856,360,4,227,0,0,0
05-03-2020,Himachal Pradesh,31.1048,77.1734,40,1,33,0,0,3
05-03-2020,Jammu and Kashmir,33.7782,76.5762,666,8,254,27,0,7
05-03-2020,Jharkhand,23.6102,85.2799,115,3,22,4,0,2
05-03-2020,Karnataka,15.3173,75.7139,601,25,271,12,0,20
05-03-2020,Kerala,10.8505,76.2711,499,4,400,2,0,8
05-03-2020,Ladakh,34.2996,78.2932,22,0,17,0,0,0
05-03-2020,Madhya Pradesh,22.9734,78.6569,2846,151,624,127,0,100
05-03-2020,Maharashtra,19.7515,75.7139,12296,521,2000,790,0,121
05-03-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
05-03-2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
05-03-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
05-03-2020,Odisha,20.9517,85.0985,157,1,56,8,0,1
05-03-2020,Puducherry,11.9416,79.8083,8,0,5,0,0,0
05-03-2020,Punjab,31.1471,75.3412,772,20,112,292,0,22
05-03-2020,Rajasthan,27.0238,74.2179,2770,65,1121,104,0,5
05-03-2020,Tamil Nadu,11.1271,78.6569,2757,29,1341,231,0,29
05-03-2020,Telengana,18.1124,79.0193,1063,28,458,24,0,17
05-03-2020,Tripura,23.9408,91.9882,4,0,2,2,0,0
05-03-2020,Uttar Pradesh,26.8467,80.9462,2487,43,689,159,0,35
05-03-2020,Uttarakhand,30.0668,79.0193,59,0,39,1,0,3
05-03-2020,West Bengal,22.9868,87.855,922,33,151,127,0,12
05-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,16
05-04-2020,Andhra Pradesh,15.9129,79.74,1583,33,488,58,0,47
05-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-04-2020,Assam,26.2006,92.9376,43,1,32,0,0,0
05-04-2020,Bihar,25.0961,85.3131,503,4,125,22,0,18
05-04-2020,Chandigarh,30.7333,76.7794,94,0,19,6,0,2
05-04-2020,Chhattisgarh,21.2787,81.8661,57,0,36,14,0,0
05-04-2020,Delhi,28.7041,77.1025,4549,64,1362,427,0,106
05-04-2020,Goa,15.2993,74.124,7,0,7,0,0,0
05-04-2020,Gujarat,22.2587,71.1924,5428,290,1042,374,0,146
05-04-2020,Haryana,29.0588,76.0856,442,5,245,82,0,18
05-04-2020,Himachal Pradesh,31.1048,77.1734,40,1,34,0,0,1
05-04-2020,Jammu and Kashmir,33.7782,76.5762,701,8,287,35,0,33
05-04-2020,Jharkhand,23.6102,85.2799,115,3,22,0,0,0
05-04-2020,Karnataka,15.3173,75.7139,614,25,293,13,0,22
05-04-2020,Kerala,10.8505,76.2711,500,4,401,1,0,1
05-04-2020,Ladakh,34.2996,78.2932,41,0,17,19,0,0
05-04-2020,Madhya Pradesh,22.9734,78.6569,2846,156,798,0,0,174
05-04-2020,Maharashtra,19.7515,75.7139,12974,548,2115,678,0,115
05-04-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
05-04-2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
05-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
05-04-2020,Odisha,20.9517,85.0985,162,1,56,5,0,0
05-04-2020,Puducherry,11.9416,79.8083,8,0,5,0,0,0
05-04-2020,Punjab,31.1471,75.3412,1102,21,117,330,0,5
05-04-2020,Rajasthan,27.0238,74.2179,2886,71,1356,116,0,235
05-04-2020,Tamil Nadu,11.1271,78.6569,3023,30,1379,266,0,38
05-04-2020,Telengana,18.1124,79.0193,1082,29,490,19,0,32
05-04-2020,Tripura,23.9408,91.9882,16,0,2,12,0,0
05-04-2020,Uttar Pradesh,26.8467,80.9462,2645,43,754,158,0,65
05-04-2020,Uttarakhand,30.0668,79.0193,60,0,39,1,0,0
05-04-2020,West Bengal,22.9868,87.855,963,35,151,41,0,0
05-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0
05-05-2020,Andhra Pradesh,15.9129,79.74,1650,36,524,67,0,36
05-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-05-2020,Assam,26.2006,92.9376,43,1,32,0,0,0
05-05-2020,Bihar,25.0961,85.3131,528,4,130,25,0,5
05-05-2020,Chandigarh,30.7333,76.7794,102,1,21,8,0,2
05-05-2020,Chhattisgarh,21.2787,81.8661,58,0,36,1,0,0
05-05-2020,Delhi,28.7041,77.1025,4898,64,1431,349,0,69
05-05-2020,Goa,15.2993,74.124,7,0,7,0,0,0
05-05-2020,Gujarat,22.2587,71.1924,5804,319,1195,376,0,153
05-05-2020,Haryana,29.0588,76.0856,517,6,254,75,0,9
05-05-2020,Himachal Pradesh,31.1048,77.1734,41,1,34,1,0,0
05-05-2020,Jammu and Kashmir,33.7782,76.5762,726,8,303,25,0,16
05-05-2020,Jharkhand,23.6102,85.2799,115,3,27,0,0,5
05-05-2020,Karnataka,15.3173,75.7139,651,27,321,37,0,28
05-05-2020,Kerala,10.8505,76.2711,500,4,462,0,0,61
05-05-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0
05-05-2020,Madhya Pradesh,22.9734,78.6569,2942,165,798,96,0,0
05-05-2020,Maharashtra,19.7515,75.7139,14541,583,2465,1567,0,350
05-05-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
05-05-2020,Meghalaya,25.467,91.3662,12,1,0,0,0,0
05-05-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
05-05-2020,Odisha,20.9517,85.0985,169,1,60,7,0,4
05-05-2020,Puducherry,11.9416,79.8083,8,0,5,0,0,0
05-05-2020,Punjab,31.1471,75.3412,1233,23,121,131,0,4
05-05-2020,Rajasthan,27.0238,74.2179,3061,77,1394,175,0,38
05-05-2020,Tamil Nadu,11.1271,78.6569,3550,31,1409,527,0,30
05-05-2020,Telengana,18.1124,79.0193,1085,29,585,3,0,95
05-05-2020,Tripura,23.9408,91.9882,29,0,2,13,0,0
05-05-2020,Uttar Pradesh,26.8467,80.9462,2766,50,802,121,0,48
05-05-2020,Uttarakhand,30.0668,79.0193,60,1,39,0,0,0
05-05-2020,West Bengal,22.9868,87.855,1259,133,218,296,0,67
05-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0
05-06-2020,Andhra Pradesh,15.9129,79.74,1717,36,589,67,0,65
05-06-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-06-2020,Assam,26.2006,92.9376,43,1,32,0,0,0
05-06-2020,Bihar,25.0961,85.3131,536,4,142,8,0,12
05-06-2020,Chandigarh,30.7333,76.7794,111,1,21,9,0,0
05-06-2020,Chhattisgarh,21.2787,81.8661,59,0,36,1,0,0
05-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1,0,0,0,0,0
05-06-2020,Delhi,28.7041,77.1025,5104,64,1468,206,0,37
05-06-2020,Goa,15.2993,74.124,7,0,7,0,0,0
05-06-2020,Gujarat,22.2587,71.1924,6245,368,1381,441,0,186
05-06-2020,Haryana,29.0588,76.0856,548,6,256,31,0,2
05-06-2020,Himachal Pradesh,31.1048,77.1734,42,2,38,1,0,4
05-06-2020,Jammu and Kashmir,33.7782,76.5762,741,8,320,15,0,17
05-06-2020,Jharkhand,23.6102,85.2799,125,3,33,10,0,6
05-06-2020,Karnataka,15.3173,75.7139,671,29,331,20,0,10
05-06-2020,Kerala,10.8505,76.2711,502,4,462,2,0,0
05-06-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0
05-06-2020,Madhya Pradesh,22.9734,78.6569,3049,176,1000,107,0,202
05-06-2020,Maharashtra,19.7515,75.7139,15525,617,2819,984,0,354
05-06-2020,Manipur,24.6637,93.9063,2,0,2,0,0,0
05-06-2020,Meghalaya,25.467,91.3662,12,1,10,0,0,10
05-06-2020,Mizoram,23.1645,92.9376,1,0,0,0,0,0
05-06-2020,Odisha,20.9517,85.0985,175,1,60,6,0,0
05-06-2020,Puducherry,11.9416,79.8083,9,0,6,1,0,1
05-06-2020,Punjab,31.1471,75.3412,1451,25,133,218,0,12
05-06-2020,Rajasthan,27.0238,74.2179,3158,89,1525,97,0,131
05-06-2020,Tamil Nadu,11.1271,78.6569,4058,33,1485,508,0,76
05-06-2020,Telengana,18.1124,79.0193,1096,29,585,11,0,0
05-06-2020,Tripura,23.9408,91.9882,43,0,2,14,0,0
05-06-2020,Uttar Pradesh,26.8467,80.9462,2880,56,987,114,0,185
05-06-2020,Uttarakhand,30.0668,79.0193,61,1,39,1,0,0
05-06-2020,West Bengal,22.9868,87.855,1344,140,364,85,0,146
05-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,32,0,0,0
05-07-2020,Andhra Pradesh,15.9129,79.74,1777,36,729,60,0,140
05-07-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0
05-07-2020,Assam,26.2006,92.9376,45,1,32,2,0,0
05-07-2020,Bihar,25.0961,85.3131,542,4,188,6,0,46
05-07-2020,Chandigarh,30.7333,76.7794,120,1,21,9,0,0
